Star_ID,RA_deg,Dec_deg,Apparent_Magnitude,Spectral_Type,Distance_ly,Proper_Motion_RA,Proper_Motion_Dec,Radial_Velocity,Constellation,Catalog_Name
HD 61876,225.3095696571251,-82.78034554575315,0.15196776041615068,A,2415.7647793003416,131.45879258302057,192.9089110247677,125842.25088061218,Cassiopeia,NGC 9067
HD 27154,181.12905308883157,66.06566930204073,9.541440696143134,M,2149.911457726922,284.40547321279735,233.16037813679952,-295585.30222475127,Ursa Major,Messier 9831
HD 98039,308.33634282779605,14.161573543030812,13.69930421364355,F,4249.0835778380015,98.56299321775998,495.4215129254561,10923.439309512498,Cygnus,Messier 9955
HD 94607,237.12970738282021,-11.049224545873713,9.188602025172287,O,9078.477300321458,-85.85893178433378,-212.488800616241,-277482.80548091815,Cygnus,IC 440
HD 49321,58.65639374931469,40.54637887472458,13.105478901995175,G,5071.089407740444,457.9458599261376,38.22010186847524,41538.1272548688,Ursa Major,Messier 4943
HD 69929,25.404749064154743,-2.3995905435534866,10.859595831991408,A,1880.015887772415,41.11382487884475,33.323547859605014,252462.50978164526,Ursa Major,NGC 8483
HD 51441,231.27094015427363,67.2161828546989,1.8083762460553539,K,770.6397221393598,105.08951854053839,-94.35474055276251,281051.47830024466,Lyra,Messier 8349
HD 19508,9.544071794983854,72.12633552202652,13.536799609287625,B,6961.8652952341145,-279.51236058525075,-330.8381061575798,24331.605233354494,Cygnus,NGC 6419
HD 11220,210.8792092584468,-14.09023316277802,0.9966576653366233,O,3828.604845599442,125.65078942727644,477.4565631838426,-25077.116848670412,Orion,IC 895
HD 70068,338.4828869129847,-40.170996497690716,8.009512088216457,A,8218.487634907007,71.60764948294388,353.31718666658605,267010.25654909643,Orion,NGC 8109
HD 91416,207.17070403531642,16.623059146805204,2.132056856901865,A,6595.448175639061,-315.161602052975,-1.666971705762819,104165.89919801708,Cygnus,IC 1848
HD 83792,139.7411734343479,74.22540221100436,0.17559916096356099,K,7962.618263963144,-440.4129026468563,103.24542268402979,-261060.43227695432,Ursa Major,NGC 8186
HD 23104,231.58375863924715,-52.08080597898002,6.3305139019145855,F,2720.188448145069,104.35931971477112,-272.7389464403377,-20564.65339950146,Cassiopeia,Messier 9731
HD 19602,164.971040576946,22.133985041426897,4.425610614812344,B,6923.89686568812,263.69226935032054,43.78707039174685,-155852.98892141765,Ursa Major,NGC 8656
HD 80468,196.42204415373658,23.6808396166537,7.290007406964046,B,2641.355784952494,23.401370922008255,194.97013312147578,-18117.40713079105,Ursa Major,NGC 5917
HD 37938,338.92733115954906,41.96034403475056,8.657998301018262,B,9390.745726023466,-273.2273746803543,15.167028386588754,-26720.65679618297,Cassiopeia,IC 2163
HD 76307,138.99694960827873,-66.31781667709323,0.6560860846342104,M,6364.10644105221,166.52197669303496,490.2851705849413,49286.88168884523,Ursa Major,IC 9313
HD 44760,346.02860297660914,38.848493642775935,1.8450494268561846,G,3245.7934899532456,-419.89427339039776,111.34165624772618,-85937.70579044925,Cassiopeia,IC 5987
HD 27361,325.92623110418293,73.62585371981538,8.37963594675638,A,2695.849111060434,-58.16629519804542,-129.02628740783098,-201437.73032644315,Cygnus,Messier 2831
HD 55745,70.48480852414671,-57.65704040335645,5.147510297589873,G,1910.0749241313633,-336.6332416015798,272.15202761583816,2231.6607539737597,Cassiopeia,IC 1196
HD 19016,24.970068315059564,-47.24220151370203,10.93760231324172,G,6946.714947978384,-315.54094894011666,-329.53748841835795,198121.73060745723,Orion,NGC 9624
HD 42018,36.28008049587359,84.85111692749513,9.784374728879095,A,2187.937414366275,-297.70605084179635,-115.48418629373344,98407.33684056136,Cassiopeia,NGC 226
HD 58434,6.559857234557902,-57.42414851229184,12.684065444848603,M,5953.437356008963,-113.2929429560221,-153.04104962241416,-96979.2804448705,Ursa Major,IC 3535
HD 47353,33.99946587213422,63.789316806524255,10.38739240003838,B,2647.085634226648,-448.8497943796024,-68.19290489222271,261313.81365531438,Cygnus,NGC 991
HD 30676,245.88243842988845,-1.3899858393537414,6.448966160852222,A,6620.027478993892,-102.20655907090179,281.77982592872627,247324.54274950933,Cassiopeia,IC 8301
HD 67433,25.627913445682434,-45.49840660742813,10.094499335916487,M,8149.582345676851,11.70744711470087,-15.82696783659253,-174390.96036954073,Ursa Major,IC 8210
HD 81200,114.83122690575406,66.73498222905206,4.130717613831278,F,7780.474406203387,-16.705715033674778,294.01445026596275,-276349.44892778224,Cassiopeia,IC 6940
HD 49651,304.15511194900364,-9.845054099520212,4.59470248167319,M,7608.752457976886,-117.21589959695945,76.4889031398659,144785.22501045733,Cygnus,Messier 6591
HD 90173,8.377896864897313,2.6671237073442313,11.8347773988119,A,1878.0363345168284,339.14660807075245,-157.93056534244465,196566.15680949198,Cygnus,NGC 8792
HD 95717,293.2086537320169,-25.337993508042175,6.696292746023732,K,884.7610848982025,-354.6733075794959,309.97874368347243,280718.73957081314,Orion,Messier 2502
HD 79329,101.46771891842397,16.731153258286938,11.975705107775287,M,6989.789336045368,5.696743781373982,-261.7103294469084,233901.83645298646,Cygnus,IC 1370
HD 11025,42.539337943796255,-60.565702934695906,12.336335605024177,A,3684.1037907297186,-437.9585830434457,-275.6170202002045,60320.86092384887,Ursa Major,IC 1295
HD 97538,250.82537953109423,-19.60532340268307,12.863435064919257,M,4324.02991780707,-428.84432112209026,4.502924054835773,18031.403527428512,Cygnus,Messier 3330
HD 82692,226.41942484075824,84.49421802035175,13.74952853761811,O,312.45977884111727,73.86584967709632,-239.1507540379111,-283295.36924244824,Cygnus,NGC 8789
HD 49240,315.88992486973905,-43.53598211379704,6.464778307699444,F,2596.504916301217,66.01842488782097,-490.9129650487837,-152006.1318931333,Ursa Major,IC 6402
HD 96951,264.6255757693989,28.212599617432602,4.783002274817083,O,337.73036234076574,378.03351284445694,148.29752729880147,-24231.148960244143,Ursa Major,Messier 1084
HD 23577,289.2531349385455,-31.46578843955492,8.732981198911707,B,8791.978540239876,57.87367566007322,11.09382147239802,77102.34005014069,Cygnus,IC 7168
HD 27601,101.53244612567033,49.22516262358812,5.5675863515644135,M,2434.7234355020864,459.7910204048502,-54.48218550683879,34351.099991046416,Cygnus,Messier 3910
HD 44664,63.878235760700214,-66.44274107069702,9.016112502003494,B,5573.814358560508,-451.30515160007025,466.96851461831534,145581.5938090143,Cassiopeia,NGC 4006
HD 25129,270.221310590709,84.56778811413804,10.58378793965737,M,390.754227290643,-401.9923152192589,71.19918396291371,-132139.8414677755,Cygnus,NGC 7119
HD 24029,290.46050613621503,-8.31788255094493,10.326075277382053,K,6668.807065665275,-455.9341384296186,363.4315777893845,38971.56459148397,Orion,NGC 7429
HD 82512,356.5818511202424,-47.51091659763649,5.618293305301821,K,3230.9504301951847,-314.72314966646,-360.5497637948398,-247114.65396552472,Orion,Messier 9976
HD 30374,148.54236368811354,-76.77058548059772,2.5029030254812925,K,8979.2939503897,41.270110941678126,69.20646312942768,-51800.685850075824,Orion,NGC 5068
HD 45697,133.92651088540194,-59.44357708424266,6.457940076933113,F,8881.293771151424,145.57218142742795,367.97962673090285,150096.4997727606,Orion,Messier 2878
HD 46930,279.50866586711885,3.559310740083177,2.138912161228631,M,3253.580892999116,-454.4148420513312,83.10575727989794,116040.51205742639,Cygnus,NGC 208
HD 89276,122.68927449108642,-29.339428242368463,13.351455527757125,M,9009.707996008989,445.97088984559934,218.01417812700151,294385.6423033074,Cassiopeia,Messier 2249
HD 37607,335.0726372172833,59.1990058588697,5.188161911067861,G,9961.58057731429,342.16537665038106,-127.95643218779264,-133265.3244073464,Ursa Major,Messier 186
HD 54942,309.02859066348424,-12.440245740874929,2.3168962083498568,A,8254.331225575357,-203.38751784290685,-407.5504829629334,-1086.4204956124886,Cygnus,NGC 8134
HD 36685,154.43784985500662,-45.231430934226616,0.38171639858626316,O,8448.868606204534,-422.81246977353203,-42.099704872928555,-102281.75173560195,Lyra,IC 8569
HD 93130,270.31358440493904,21.08609758872541,9.687335794297264,M,2490.83835235479,-330.11292678094276,-105.52060916114249,-35638.131564495154,Cygnus,Messier 4248
HD 44600,271.63543467048567,37.21989903938025,9.55353476182115,F,5767.447286178705,-373.0555862450273,367.0601823789473,214170.07792163285,Orion,NGC 6093
HD 76244,37.12459278093574,-59.93245657782903,5.109062498719375,O,673.4918837597112,-376.71622070105315,-256.0046976475278,110525.44511309196,Lyra,NGC 4404
HD 74032,324.919046404644,-59.82854106810282,1.075678332714765,A,950.0844502798755,18.561688665733982,466.73422753510806,229464.71480854903,Cygnus,Messier 1935
HD 42914,181.89085408122858,-83.39914315196226,6.14443342342848,G,9988.927227720873,-254.15255750659972,458.1381198044961,-177893.33500086813,Cassiopeia,NGC 5489
HD 16658,297.524687798787,42.552362711815306,4.668262425950903,O,3267.0658550096837,-141.86028347085556,-252.3683569285613,224016.6707048628,Cassiopeia,IC 4457
HD 22097,115.21785637102023,29.48481497192492,10.156809596025141,F,7482.090936576415,489.5053333843224,-151.94804452267954,-264142.63549296936,Lyra,Messier 1047
HD 93136,322.3883622586322,-4.566442365033495,9.086688741790356,A,8066.843865215138,184.3142489253447,395.55574087388504,233159.5682622915,Ursa Major,IC 9448
HD 65518,140.11260434429872,61.950680814455495,5.4689059229631,K,8580.374686801284,448.98066704700136,466.6222208961075,-102555.73232356325,Lyra,Messier 1263
HD 46265,3.9015545329074097,55.02062753100958,3.2683883138248513,K,9976.285345724164,-357.4434449668844,-56.560897163955985,-111247.41995156012,Cassiopeia,IC 7458
HD 15778,325.93751151093494,15.363785591415393,14.820539492333879,K,2415.7233560834215,-117.86052516743075,-179.0029543591022,7253.14601919835,Lyra,Messier 5901
HD 10464,32.86320364300808,66.28883049238655,6.810024317941723,A,404.4679177701374,54.731803282354235,26.094013251542037,264414.112633939,Orion,NGC 8186
HD 53719,114.95290953254936,-52.94858219338172,10.324113536703555,G,4112.503988427865,-423.241938111262,187.76920636573482,-271331.1811911568,Orion,Messier 2735
HD 27146,342.02230813828976,-69.85446850840898,2.1082945136754114,F,1301.6766176196406,-495.81255637204214,-226.52548462502023,-88661.41495755283,Ursa Major,IC 2578
HD 93507,342.2185728975202,-41.44506992694187,7.283845494890967,M,225.2364657313892,170.43433379691749,236.47317461907278,213943.19321000145,Lyra,IC 1686
HD 44335,206.437639724383,-79.72436590392333,0.4130507980419823,K,3604.9078445877194,141.81951680143538,-448.34264288535894,-62367.31353871996,Lyra,Messier 1890
HD 31178,227.46139638112774,5.61051504018576,7.581826768656749,A,7837.598772501289,-89.21119000038823,-450.7055072355836,-180505.8614417598,Lyra,NGC 8337
HD 67912,161.44038791219512,78.58902461309307,14.460261106765536,O,5662.240731559484,-10.355923967967385,-113.7122948544548,-45123.49120115294,Lyra,NGC 722
HD 82309,105.55587781130323,-82.91816267966826,5.763100694787004,K,3128.46711411433,-84.55699940791038,-146.52680793927942,-68668.49910499842,Ursa Major,NGC 4007
HD 66057,118.31923633316974,-68.02021547819518,0.5849401886236738,B,6543.765712921704,-475.99495515511114,-184.36678463284773,249249.72088002204,Cassiopeia,NGC 7730
HD 83519,242.10664418773382,-8.604174908981648,0.46433686379015293,F,2320.9497849077984,-164.62839378253756,-8.980237331089995,157160.62544585823,Cygnus,IC 6275
HD 11267,270.8548305975648,78.09750315502288,5.819801399203042,O,144.80007927477817,-322.9177446027102,-179.26641768842876,3069.3334464037907,Ursa Major,NGC 2933
HD 24663,284.9684557413055,-33.091901104184906,2.4003740469479107,G,7643.769510977837,-401.5758108986313,-307.74208153190807,293022.3400329427,Cassiopeia,NGC 9059
HD 19862,284.2625314060394,1.3022655639106375,0.3502814449227887,G,6237.807105555227,456.7204338893498,-190.5304509113991,-20833.481234445993,Cassiopeia,Messier 6871
HD 29536,32.83419709752853,-82.51688537092943,11.343204209252653,A,7623.263942385099,99.35972504216556,474.90427281023494,-265057.30150783487,Cassiopeia,NGC 5273
HD 81511,177.99130969292932,-63.29822382682401,6.8778451332283606,G,390.34122885996845,228.6562842366027,-88.88658300515141,-142635.40691100908,Lyra,NGC 6820
HD 14722,20.721153605991944,87.59342213259245,4.338671579589818,B,8371.359158678692,-184.63625673388253,-55.28722314166424,-38357.71186841244,Ursa Major,Messier 5242
HD 58393,197.8303976365448,83.72136535848819,13.50124774524721,K,6195.642474162997,-106.85287050598481,76.54498995114,-205858.42551232793,Cassiopeia,IC 1277
HD 86350,158.95098049441572,-89.11080343180627,1.7420844030078841,O,5634.390111775689,-263.07600610327654,483.34076841422655,268539.0757944258,Cygnus,Messier 6109
HD 82420,319.57350579298793,81.32612137618301,14.338782434329788,K,6246.515867097201,-403.03432903457525,-258.398723564237,160109.33869066386,Cygnus,NGC 8226
HD 29410,126.32940451874833,25.04158880679006,4.709500760660292,M,8644.468035436772,-320.9683625584162,181.28211053243376,-139027.6797433364,Orion,Messier 863
HD 66333,42.14412591393811,66.22529301360399,13.326055084630218,F,5869.778129082511,297.51404529648585,215.98469354172414,54482.72011074948,Cassiopeia,NGC 3657
HD 26704,51.47700553902091,-8.146825985905366,9.044143147191923,K,5809.922848501905,177.54580518377588,107.3244167930659,132869.49426574324,Ursa Major,Messier 753
HD 15482,274.14382741829,2.8072851442650375,12.400610396122312,A,9906.800891500592,46.92887598547691,-411.42166036335595,264767.35734407883,Lyra,IC 1130
HD 50404,222.558502793854,-2.0076155537543627,14.760197448156964,K,7567.544940518611,-24.910127133231924,176.87227582757646,228981.20950524637,Orion,IC 4626
HD 57795,36.40416340420449,30.03556635829878,4.326081567281186,F,4423.495760705901,422.4342836561244,-435.90528896382455,9115.335682928213,Cassiopeia,IC 5363
HD 15229,30.278450201399075,-64.86277414386367,14.417032281113894,O,7074.2626033292445,-427.2650522213316,96.14264954989699,164791.57187581056,Lyra,NGC 9062
HD 56898,252.3488873252832,-84.60475382291797,5.842228423536305,B,3892.915486446193,-219.399186762084,239.58117722174268,37286.85229655099,Ursa Major,IC 131
HD 37535,26.19468229110967,-34.57261051358564,5.782678571053835,O,2289.5257493725067,-150.06214642928597,-289.03010938004957,31622.334027324046,Ursa Major,IC 3288
HD 99399,295.86962134452824,36.842537292596404,5.105806563817586,O,5968.921917000706,282.42581221278783,341.6220075427741,-231154.82499708486,Orion,IC 9238
HD 42706,254.24720177633864,-53.66637861786929,8.121114110213778,A,9281.892799041401,492.5146201619714,-469.6461944669957,-224317.40519030875,Orion,IC 3975
HD 97416,29.285561031083915,31.217837998485123,2.3121756476773063,F,9291.466060634611,-259.32948524284694,343.8128636583061,17720.169013474486,Cassiopeia,IC 6034
HD 23473,30.541577070669092,84.58416829930869,8.305672280370167,O,3419.710875776798,374.3073341370806,-39.67094935723492,-138683.07301259603,Lyra,Messier 8084
HD 56357,355.1902482604232,-73.09787115790469,8.12557218615006,O,5277.246984750728,330.62276043179133,-282.4120600683555,-287377.85852371884,Cygnus,NGC 8955
HD 83385,134.73748647220333,31.06838128052273,11.42852718907305,B,2117.1473498000423,-275.3426023582334,-366.221855006032,133703.52234012738,Lyra,NGC 2467
HD 63264,133.43117294408074,-10.124960525177187,12.504749429063784,G,9956.315463879335,-100.66741980077745,453.3071675823726,-280508.041985901,Ursa Major,NGC 6719
HD 91351,292.6078442127009,66.26560578795096,6.60662025468636,B,9811.19796077149,-90.32713070748088,-427.33441241884327,57166.10466243274,Ursa Major,NGC 3818
HD 30257,341.0094878581891,-58.11303789947054,4.534998740272406,F,6495.439788144766,478.22066852655826,-300.9065800640743,23516.276476388623,Cassiopeia,Messier 5676
HD 41029,354.9603829762335,34.67267140070962,3.890023459756417,F,8044.336182715057,-319.1080986211017,-152.177652566954,281288.81434668263,Cygnus,Messier 158
HD 31299,271.216146693219,60.86075213665984,2.919357550573079,A,7151.286512675717,299.15797110478206,120.23484896112052,-9472.11639141501,Cassiopeia,IC 24
HD 33206,135.45345079112968,80.03055950532419,0.8647137329853732,K,5931.989032175642,-165.8072858268901,44.80108527609843,-261839.13817332158,Ursa Major,Messier 6165
HD 64040,30.060258011520755,32.98464509213625,5.1367196825207,K,534.426621891988,230.87034577616043,-374.356507587686,31012.780683877005,Ursa Major,Messier 5039
HD 13248,279.77288973387726,-0.5085424784830792,4.053715381961749,K,4548.188661184058,-79.98899570433713,-210.27201626178538,204657.70236966084,Lyra,NGC 3362
HD 33509,201.02552990488982,21.212503236218495,14.49626078799611,G,6748.1882353719375,78.35976311654008,-261.24822891397594,298109.570568864,Cygnus,Messier 3903
HD 53540,152.71992332891145,66.40289720616929,8.365632393750658,F,6775.6386072229625,332.61177332613113,-286.45714550965863,-41794.095786556514,Lyra,IC 8062
HD 63964,326.28757863410493,12.709754394989346,5.209155585457613,G,3731.8530616054136,304.1655649838841,-88.85566352001297,-107820.7545019545,Lyra,NGC 2333
HD 97806,40.031093630214485,-84.53032925456937,8.70701401490544,K,9416.978174593647,366.4231835397002,204.03145259165694,243991.97817119933,Cassiopeia,Messier 4585
HD 42527,177.3450375447093,77.57076519125602,2.0879505201854327,K,1674.4029653355733,-440.38267465534096,-282.5470677827641,-185254.72255432716,Lyra,NGC 720
HD 44970,4.087312116270865,34.11481518568101,6.660656238033043,B,5004.09410270939,192.05055303974484,-133.32112029701858,69257.34901975596,Orion,NGC 8516
HD 30866,168.71783111788545,31.77240943990438,9.393514821315957,F,6909.148881531677,-360.01262327823713,-109.08257315883776,-56571.34549143136,Orion,IC 6103
HD 24168,20.269179245461444,-51.17847256841091,7.333467476886771,K,6971.6609231122,-84.18143198158901,476.4565294354102,-275350.58102666686,Lyra,IC 1392
HD 60140,42.77444985650589,28.599384641878302,6.026682009814864,O,6486.740928731387,48.588415054688426,454.66635687906887,-91626.91541658135,Cygnus,Messier 1566
HD 15075,42.309448839757756,-19.104406982251476,14.907725833495473,M,2753.6068463051497,-97.26051525316927,300.1375827520759,-140862.88649839524,Lyra,Messier 2188
HD 71694,233.71570876178288,27.221935867468574,13.204721432233905,F,1562.909480297533,19.61167580300753,-258.34107918081486,111654.69236609212,Ursa Major,Messier 6462
HD 39154,268.5761565355524,-70.81325454456167,9.351089372391602,G,6359.767327940282,496.5263087986192,-431.9626859083303,269274.29861515085,Ursa Major,NGC 9698
HD 36158,210.01275543497746,28.41215482854649,8.540660417734241,F,5993.421859278238,-364.7826862871453,-183.09586227937524,-139171.68757281735,Cygnus,Messier 1021
HD 70332,346.3821174508351,89.89447063871998,9.30990719736876,A,1794.3807468821205,175.45604533642552,-233.20545056616913,186879.56349100906,Cassiopeia,IC 2142
HD 55830,134.95340862853345,-81.32183300509992,3.0196816173364986,O,7051.686316560063,-103.99903361438476,5.925800146393897,-266784.1098369543,Orion,NGC 4779
HD 50001,102.85635106146987,85.89135315983711,5.927066148964779,K,4552.264745344831,-366.9902010926712,277.7279100677931,22872.60602388787,Orion,IC 5162
HD 39831,312.6956861482057,-16.75656706988329,0.5918929933634898,A,6677.938155439926,-341.26323662569047,358.32293887885805,-257669.96177406324,Cassiopeia,IC 5346
HD 39219,80.49450186700295,66.73562106070665,7.1331905623024,B,8373.833430621737,449.2731062456169,344.86408541050855,260419.79467838362,Lyra,IC 7418
HD 13101,346.76011419862004,50.82938713048921,8.145368759364947,F,1698.1145573406548,379.601496711762,-140.32443877693225,159810.76833443413,Cygnus,IC 3828
HD 96511,4.375610888333883,12.062926977600199,3.4162460415481437,F,192.42953510036995,407.0419604150218,187.2343434606829,94769.94672275538,Lyra,NGC 3322
HD 35313,349.15637761475006,42.92085766523877,14.460432707482706,B,7791.246761371472,491.53277582738656,-187.16580247577997,194337.82897479855,Cassiopeia,NGC 9580
HD 62227,15.5375683022074,68.13280103424262,13.64181916405863,M,6097.364554101006,-291.68460999148203,-439.09445676481727,88511.87734209787,Cygnus,NGC 2547
HD 53025,320.8115209313056,-17.254742102814063,10.832148531838588,A,6996.6960566515945,-144.56066263593823,201.5652656029423,281366.63830457465,Orion,NGC 2694
HD 46517,189.97239927106796,-31.134030918617036,8.000799431480438,O,8381.711594911438,169.21902992486673,-490.1724474302122,128374.7687188629,Orion,IC 7636
HD 19099,357.4673266029481,30.16680940144525,13.049537394715275,K,8028.306537310181,-16.197460139352756,-90.81741254151143,254795.16574934812,Lyra,IC 6661
HD 46585,26.56676330474359,55.412269549426554,1.9597851573519436,A,9609.240549141317,-81.61046662166649,-170.62073069792427,10279.135206382838,Ursa Major,NGC 8781
HD 56025,199.3875423844755,47.21132425979084,11.857646914123276,G,5359.81485344233,-142.18875066440694,193.37753851885248,-229761.3522108824,Cassiopeia,IC 3402
HD 94080,348.9489128228756,53.60645679455422,1.8723122095027245,K,4885.467830966394,93.78063194345225,266.2454727603789,16906.632853810268,Cassiopeia,IC 5052
HD 76768,188.31522390125357,-11.595003333672054,11.913159938241082,A,4019.47011170741,75.59342864008204,-195.90536402871618,-223876.30316214403,Lyra,IC 4342
HD 62386,226.5835097286945,57.210158911503896,4.136513523770354,O,1537.7567373992013,-338.54216593575995,311.62701444485356,55496.087505843025,Cassiopeia,NGC 1482
HD 99065,250.46952803446217,-68.36237003329049,13.156358715272834,F,5726.499721587342,-28.26016248156094,-206.08323949506627,-10504.163683402236,Orion,NGC 4985
HD 80282,163.63478331639837,8.00803763295292,14.160631407380967,A,2770.848230735462,53.47177620984985,-53.673640013438785,73545.23869966902,Lyra,Messier 9885
HD 53404,225.92090883026285,-88.96344111033812,2.2319395410767346,B,9213.15381461754,70.28693873139048,227.01852701413395,-293971.81136710104,Orion,NGC 3523
HD 13617,210.35315229231608,-31.574550617951346,6.940134075980903,O,5832.324851966699,-289.8928070876482,192.9202292247886,-183095.70500678156,Cygnus,IC 2431
HD 25118,324.41688377675604,-24.036923723148377,14.714810672440276,M,5928.808964900593,242.27139225228677,487.3684723122001,-5201.740852721443,Cygnus,NGC 4067
HD 44237,16.360696922924834,-18.688915510334027,7.251111539597199,M,3549.891684109223,-474.80090517893035,-274.8389757840681,270302.1369534809,Ursa Major,IC 6493
HD 33405,101.14674825320292,35.18409720417519,12.953212837718176,F,520.8415304250972,-145.16814445683735,162.31791353958238,-69834.57578690496,Cassiopeia,Messier 803
HD 86099,342.14813426756115,-20.059541771337763,8.830972831969797,O,318.4059099645132,280.21264853563355,109.68190827577735,-45376.7843678192,Cygnus,Messier 4897
HD 44795,320.4949622007299,-9.235147927944482,5.629948618794028,K,4233.928106387822,63.892921055402326,415.0984544900299,128817.65340397332,Cassiopeia,IC 2849
HD 15014,164.03643100285666,-47.242056442621056,4.286753332888053,B,846.5692155942813,-238.83756748913976,-343.63785835512493,62275.6543716708,Orion,NGC 6626
HD 24208,223.24773520855322,-22.81467750671878,3.048346366291309,K,6068.862708445851,194.95311934304766,251.79816358693301,-120644.30994100007,Lyra,IC 9109
HD 88193,99.85722587320777,-49.09146709263273,11.426972870665459,K,8809.849083390935,67.39094415607337,68.26861626876837,-53510.16265954333,Cygnus,Messier 9014
HD 66959,67.72361750055407,-76.82473372168015,5.798107602345418,G,8829.265250370703,296.24360945638716,-225.33413021209458,-169380.1206856605,Lyra,NGC 1552
HD 55309,166.9314257783936,18.620746808648022,7.6691319330112675,O,6590.795055912192,235.02518618982333,-25.565085852825916,279612.8754781252,Cygnus,IC 1670
HD 51114,127.20680208937901,30.278303739902924,7.384882200017729,O,2113.1070828978372,110.10792203623464,-166.2234029302022,-221619.37106558416,Cassiopeia,NGC 1990
HD 67199,210.11620026631394,21.50826228173061,8.65918543849697,M,8630.105316757361,-11.822324689185962,79.31340278846085,-76897.92926014835,Cygnus,NGC 1011
HD 89457,27.98446930739454,-6.571072115896982,12.983657184368283,A,8861.048259696769,-366.81787433247655,389.00061081466583,-284496.6166679933,Cygnus,NGC 2142
HD 77033,350.78213075981995,-21.63855956773864,14.71109015375144,B,1967.3391959446342,-238.66698211461625,69.30498441220197,-166932.30483987217,Orion,NGC 6564
HD 25157,355.03586801265703,65.40005692292854,6.113763128607254,B,7374.523431621002,-80.90052708291472,131.72241832658403,168282.68302809296,Ursa Major,IC 1377
HD 60488,251.33821704710826,3.434721324519245,12.412783831594545,M,2865.908969722302,99.29928700638868,18.74784711470943,-179294.86062667234,Orion,Messier 9603
HD 85574,192.99469188388335,-3.7472620266484284,11.467916919820764,G,8026.600483216944,13.70785521530479,-448.8344935545241,-251961.95848262066,Lyra,IC 1229
HD 34914,111.42994186307799,-85.38442815484157,8.602934271833599,B,9972.381761136123,-211.81547404047052,-267.1414431239058,-15328.092093286046,Cassiopeia,NGC 1057
HD 43386,292.9662070945015,-28.575391027291857,14.340707154178997,O,301.23002728859876,-493.53564221028944,-7.998270567917245,-294018.4591592889,Cassiopeia,NGC 7266
HD 15817,246.50322211939653,-21.564788618545734,3.0071177329260417,M,8973.761292043528,-3.760778099186041,-189.76471625529524,-249140.3073442001,Cygnus,NGC 1507
HD 67154,58.54209816416087,-18.211899438557907,1.6389631546443213,M,6226.682705452982,-214.3740114377569,-318.2364022388058,184575.52173778508,Cassiopeia,IC 2008
HD 10221,327.93378641778327,14.43102646091981,12.809429504331332,G,9733.852809029047,234.6083007105351,4.1328419184383165,162884.00691576384,Ursa Major,NGC 7553
HD 78146,296.1134074523408,6.048458410838123,6.587247249506224,B,4650.630165746749,-476.0537347295165,-177.19020655214968,249083.2922429376,Ursa Major,NGC 2753
HD 80575,341.9279687850927,19.422916702820032,12.704532813105907,G,8474.031917783166,84.82781130579087,-241.89235682658529,212709.26154644974,Cygnus,Messier 7097
HD 97900,261.2590230198096,47.67898707758309,13.396353077931224,B,624.878291914174,441.4742375060654,-36.014582559619214,109905.33794389083,Cygnus,Messier 6472
HD 35825,220.82947053688434,56.33743296889682,0.9368639042860716,M,3353.455221732879,-325.5907328885005,-366.71574191782685,-268600.2856196023,Lyra,IC 484
HD 57739,150.5674930646228,39.26215372076899,13.251971444790911,M,671.0983609743485,-28.350509249404638,427.7457330754073,169709.1707919945,Cygnus,IC 6991
HD 66531,335.78225400744475,81.99426527188825,6.724785830541332,B,9753.455991657227,-408.5780081828618,367.702097919239,207306.4865043363,Orion,NGC 5800
HD 19171,311.783000220147,-86.7181351182549,7.656487335063483,A,8169.922098811096,125.68191226135264,207.62058574053538,179449.2874631727,Orion,NGC 3067
HD 97062,16.278721238228187,-54.759962576961705,9.398887666398153,M,8525.62166503846,50.531680596225556,-393.7861724115438,5087.421184815641,Orion,IC 4586
HD 53279,9.492110819010723,-88.63868250393442,13.895739100951301,B,9379.714349107508,-92.63447578716767,275.87725446969307,-160258.896810311,Ursa Major,IC 2436
HD 91678,135.52681207609785,26.545448547828542,0.28674141644646045,M,851.9497577117338,21.37702147374125,307.95732810901904,207197.98541323602,Cassiopeia,NGC 4027
HD 51145,291.79919908145985,71.64549881099765,7.1526520247672565,G,3856.5903275408205,396.57465846901016,267.76461771433765,136297.68584408308,Lyra,Messier 4836
HD 96951,355.41940655338,-46.17318661626613,10.31583063645841,O,711.2778555509773,-303.70569768893296,-386.0341128807588,288456.7046333109,Cygnus,IC 6751
HD 26334,54.15008079727015,76.8662180633352,10.840604365473427,A,2108.720222398736,-477.43548829465277,143.90795706776476,-206584.44134644023,Lyra,Messier 7849
HD 49363,213.88705752676864,-79.15186974787905,10.38798647305662,M,2294.428404599686,361.664884699101,334.3247957493985,-164601.25016876697,Ursa Major,NGC 1438
HD 76469,137.12070838716775,78.19848482499256,2.016526941121828,B,4691.6030032647395,77.11708238790652,77.35340121966772,-172921.11007109837,Cygnus,IC 6276
HD 50538,349.16918321325716,-26.707916296865804,4.490933825575219,B,2686.3531123689722,390.65845546184244,146.407375228089,175523.86057280202,Cygnus,NGC 6869
HD 97410,303.1628123288551,-71.74425087914102,5.380732881255202,G,1010.6800900707932,96.94522341317258,-41.636520573693815,-187855.6221299291,Ursa Major,NGC 8615
HD 63528,301.79833369600965,-2.543083346461387,12.066558115192574,A,1675.743399851983,310.1610899597025,28.707319884052595,-260004.10210601633,Cassiopeia,NGC 8908
